total_population,median_home_value,median_gross_rent,state,zip_code
28803,453500,151066,48,75078
52531,287100,77736,48,75080
40265,229200,77174,48,75081
23483,343800,118929,48,75082
35157,276300,103423,48,75087
26039,219600,93703,48,75088
36324,236400,107111,48,75089
25418,89500,42130,48,75090
24905,162800,56855,48,75092
46788,457200,112930,48,75093
23239,347400,125990,48,75094
56376,233600,94641,48,75098
517,68800,47143,48,75101
1358,101600,53929,48,75102
14530,157200,61083,48,75103
49171,170600,73171,48,75104
161,156700,42212,48,75105
4384,138400,58813,48,75109
28558,95500,44906,48,75110
6829,157600,75673,48,75114
52916,170000,72084,48,75115
19867,137100,45827,48,75116
3984,151200,54877,48,75117
28598,119800,60229,48,75119
4255,120000,54432,48,75124
6326,84600,63927,48,75125
48987,219700,99729,48,75126
1705,113900,44722,48,75127
1559,209800,76765,48,75132
21879,136900,54140,48,75134
7363,146500,78580,48,75135
19548,165500,65291,48,75137
7595,114200,48031,48,75140
5782,69500,35707,48,75141
19261,116100,55700,48,75142
14510,103600,50390,48,75143
3668,91200,44219,48,75144
19701,142800,60701,48,75146
6636,121900,43154,48,75147
5961,95700,36648,48,75148
56473,119900,50648,48,75149
60671,138000,54440,48,75150
5195,117600,67460,48,75152
441,97100,54038,48,75153
40947,187500,78699,48,75154
3233,93900,53698,48,75155
16578,115400,47857,48,75156
261,65800,40500,48,75157
4191,164200,63750,48,75158
20098,121600,55712,48,75159
25525,138000,54596,48,75160
6529,137500,58125,48,75161
2716,76000,40806,48,75163
633,152700,48656,48,75164
45059,187300,69827,48,75165
4395,252500,93047,48,75166
12170,260100,104907,48,75167
14142,101800,47674,48,75169
4619,59500,44891,48,75172
4409,207400,79150,48,75173
23941,102800,50278,48,75180
28263,182500,88149,48,75181
6325,380400,136118,48,75182
29135,208800,90694,48,75189
17476,545700,97104,48,75201
2312,243700,79766,48,75202
17367,84700,39285,48,75203
30537,381600,81529,48,75204
24877,1201800,156636,48,75205
39010,400500,71135,48,75206
7702,-666666666,87480,48,75207
29706,294500,63277,48,75208
14308,618400,95112,48,75209
8673,63200,28269,48,75210
77570,108000,44893,48,75211
26720,103000,36212,48,75212
34824,490100,89719,48,75214
17818,71700,30865,48,75215
53327,69800,27288,48,75216
89163,86200,40475,48,75217
22529,329200,83851,48,75218
25120,301200,72559,48,75219
42009,294100,47111,48,75220
14941,119500,50286,48,75223
37592,115000,42663,48,75224
21736,1083400,161296,48,75225
4579,-666666666,49115,48,75226
59924,106700,43890,48,75227
73976,148800,42243,48,75228
32322,396700,100144,48,75229
27489,655600,91596,48,75230
40371,345700,41806,48,75231
31453,108200,40103,48,75232
17280,152800,51062,48,75233
37160,184900,71118,48,75234
18429,169300,48603,48,75235
18137,140000,43279,48,75236
21423,126200,27970,48,75237
33049,362900,70593,48,75238
28534,261200,51569,48,75240
31562,87500,32313,48,75241
68308,238600,41786,48,75243
13254,431500,95711,48,75244
2760,223100,24803,48,75246
792,-666666666,18568,48,75247
37373,401400,86938,48,75248
17649,159600,64246,48,75249
2861,-666666666,69028,48,75251
26867,371700,63053,48,75252
23900,43100,48174,48,75253
26929,323100,54122,48,75254
0,-666666666,-666666666,48,75270
55673,304700,52150,48,75287
0,-666666666,-666666666,48,75390
19146,71000,36727,48,75401
18087,149500,65972,48,75402
17978,180500,66110,48,75407
16349,213100,90540,48,75409
4954,141500,65662,48,75410
889,-666666666,77174,48,75411
457,76400,44135,48,75412
282,60400,-666666666,48,75413
3416,135800,64500,48,75414
240,-666666666,100083,48,75415
3070,114000,51771,48,75416
2688,88000,47045,48,75417
14571,117700,48850,48,75418
1052,136100,58750,48,75420
666,110100,53929,48,75421
3088,114800,55332,48,75422
3110,160400,63107,48,75423
3024,167300,65893,48,75424
4393,50500,34790,48,75426
11371,80800,35407,48,75428
2122,58200,51875,48,75431
3504,84000,49107,48,75432
2808,106000,56042,48,75433
944,70600,37059,48,75435
2480,114800,50909,48,75436
1377,125400,63333,48,75437
992,105400,68393,48,75438
1035,131900,61000,48,75439
6258,138700,49979,48,75440
128,-666666666,50964,48,75441
9308,161900,73405,48,75442
3178,87800,40057,48,75446
1256,175700,79792,48,75447
643,-666666666,37568,48,75448
1374,96400,43125,48,75449
150,88000,31771,48,75450
1163,121200,39292,48,75451
4650,123900,57500,48,75452
3046,120500,59587,48,75453
10467,300000,108889,48,75454
28354,109100,50170,48,75455
6501,131500,51395,48,75457
5156,131700,67554,48,75459
23504,74900,33704,48,75460
11641,155600,60422,48,75462
939,70900,54458,48,75468
275,115600,46500,48,75469
323,38400,63319,48,75470
1531,134100,80278,48,75471
4087,108000,48011,48,75472
3688,99600,61667,48,75473
15017,105500,53468,48,75474
148,97000,31250,48,75475
1056,145700,63688,48,75476
1183,68100,45556,48,75477
1120,117600,50313,48,75478
1786,94100,53185,48,75479
1587,188800,50833,48,75480
314,83800,51029,48,75481
24984,116900,51311,48,75482
2291,128600,61269,48,75486
2106,103100,54355,48,75487
645,161100,58359,48,75488
1032,105900,55147,48,75489
2493,168100,80172,48,75490
5064,143900,78319,48,75491
456,148600,57125,48,75492
626,45800,42891,48,75493
9940,127800,52733,48,75494
8729,201600,81804,48,75495
3739,127200,72944,48,75496
3907,163700,57549,48,75497
36094,103100,37983,48,75501
25517,169200,66706,48,75503
681,59800,32381,48,75550
11251,98000,52546,48,75551
2131,93800,54750,48,75554
1579,76600,43433,48,75555
1214,81100,43000,48,75556
1582,72100,52292,48,75558
5122,92200,47917,48,75559
1002,67500,35000,48,75560
4939,85600,44415,48,75561
104,71300,39271,48,75562
4528,89700,41346,48,75563
206,-666666666,45486,48,75565
756,116100,36429,48,75566
4824,110700,56303,48,75567
2238,85100,38825,48,75568
3464,118100,36382,48,75569
11071,106900,54194,48,75570
3134,103800,50375,48,75571
3896,57200,48750,48,75572
115,84300,88380,48,75573
1659,77100,57297,48,75574
15719,138900,44725,48,75601
21655,82500,42530,48,75602
6100,107300,48565,48,75603
31027,145700,50729,48,75604
30501,189200,62132,48,75605
2370,95400,32429,48,75630
3248,100600,60144,48,75631
13161,107900,54789,48,75633
5505,85200,39960,48,75638
2926,75400,29891,48,75639
4859,138500,56923,48,75640
89,125000,46607,48,75641
48,-666666666,-666666666,48,75642
2253,93600,55563,48,75643
13427,126500,48548,48,75644
10797,159200,56924,48,75645
13712,126000,47850,48,75647
9837,171600,62582,48,75650
2100,117500,49707,48,75651
16223,150400,53253,48,75652
12664,128100,55050,48,75654
4331,88800,40576,48,75656
7261,103500,38518,48,75657
3094,86500,53596,48,75661
24976,121900,58471,48,75662
1193,95600,41208,48,75667
2371,110300,37500,48,75668
762,84300,70035,48,75669
17539,68700,36208,48,75670
16351,131400,58175,48,75672
2128,113900,44964,48,75681
578,156300,77344,48,75682
3709,85500,39602,48,75683
7894,117200,52599,48,75684
13184,101400,49167,48,75686
4320,119800,63160,48,75691
4414,105200,58155,48,75692
7076,165900,64216,48,75693
35858,138600,47543,48,75701
27698,77200,37345,48,75702
42777,229600,62544,48,75703
10199,130400,39959,48,75704
2762,87900,40065,48,75705
10449,103200,49982,48,75706
14232,191300,74077,48,75707
7698,80700,43056,48,75708
4731,133500,62682,48,75709
3766,133900,64250,48,75750
17084,101400,45423,48,75751
6998,131300,55328,48,75752
6627,158600,57000,48,75754
5178,145500,43767,48,75755
4450,88100,59375,48,75756
12802,195600,69628,48,75757
8739,112700,50807,48,75758
54,-666666666,-666666666,48,75759
2066,99800,49306,48,75760
12412,173500,71725,48,75762
6247,124200,58551,48,75763
187,54300,61875,48,75764
7157,130500,48306,48,75765
26925,96700,46892,48,75766
2925,120700,62988,48,75770
21310,170600,69199,48,75771
14523,137400,52254,48,75773
2947,104200,39028,48,75778
128,64500,-666666666,48,75779
216,-666666666,46429,48,75780
7942,118000,55039,48,75783
774,104100,44188,48,75784
11357,91800,47743,48,75785
23,-666666666,-666666666,48,75788
7806,155900,56036,48,75789
3864,117500,59250,48,75790
13562,163000,74886,48,75791
3002,93000,47946,48,75792
16244,106300,38674,48,75801
21928,99000,44183,48,75803
5529,96000,43292,48,75831
107,-666666666,-666666666,48,75832
2944,120000,48098,48,75833
11086,97800,33292,48,75835
639,197900,41583,48,75838
5927,95800,44856,48,75839
6340,128400,55000,48,75840
5968,98300,40890,48,75844
2926,86600,48880,48,75845
2957,69000,36903,48,75846
1843,85400,38011,48,75847
137,58100,48125,48,75848
67,-666666666,28125,48,75849
796,189100,47321,48,75850
4954,137900,51780,48,75851
4017,119400,51250,48,75852
466,-666666666,36034,48,75853
3078,84000,40529,48,75855
215,-666666666,180727,48,75856
0,-666666666,-666666666,48,75858
2134,101200,43885,48,75859
6516,97800,57208,48,75860
9126,83200,60000,48,75861
10176,80900,39466,48,75862
30429,110800,50813,48,75901
34406,127500,54306,48,75904
4002,92200,39461,48,75925
1151,82500,39868,48,75926
1198,67900,-666666666,48,75928
1649,152000,62885,48,75929
1779,69200,29569,48,75930
2203,99700,46393,48,75931
1743,96400,48952,48,75932
1158,66400,43565,48,75933
219,68600,84886,48,75934
13648,75000,43479,48,75935
1128,106000,52500,48,75936
891,79500,37875,48,75937
2585,108400,42083,48,75938
5260,76400,45909,48,75939
8465,85500,47500,48,75941
229,-666666666,-666666666,48,75942
1442,72400,45521,48,75943
1100,69100,42407,48,75944
3744,110600,41250,48,75946
6268,153400,33670,48,75948
8225,84600,34555,48,75949
15859,97800,40069,48,75951
2466,73600,42813,48,75954
8937,103800,42500,48,75956
994,113800,51165,48,75959
653,34900,-666666666,48,75960
16004,114600,37092,48,75961
3242,-666666666,-666666666,48,75962
19811,96400,44857,48,75964
17907,178700,48597,48,75965
4920,75100,39375,48,75966
1635,55800,28138,48,75968
3854,106700,56250,48,75969
6169,85300,40171,48,75972
2828,91100,46703,48,75973
3410,80000,37809,48,75974
4031,114100,44228,48,75975
778,114800,29958,48,75976
291,76400,19643,48,75977
134,132100,76310,48,75978
12228,81700,39063,48,75979
2254,83500,38365,48,75980
33748,194400,88135,48,76001
36460,191800,89512,48,76002
24684,257700,48116,48,76006
19338,326700,133297,48,76008
20417,112400,59978,48,76009
60097,104700,39073,48,76010
22622,127100,40102,48,76011
25719,200100,65022,48,76012
34203,195900,55166,48,76013
35096,119200,52588,48,76014
16961,148700,57274,48,76015
32026,199400,82490,48,76016
47499,179800,75525,48,76017
31200,146800,67962,48,76018
29131,156500,67674,48,76020
35794,234500,74148,48,76021
13495,170100,61129,48,76022
6909,187700,67452,48,76023
70507,196800,80435,48,76028
17668,102600,57366,48,76031
26081,136300,55938,48,76033
26418,515700,163315,48,76034
2211,195000,108274,48,76035
27056,184700,76355,48,76036
36087,210600,70748,48,76039
31519,186500,56997,48,76040
395,110500,133629,48,76041
7440,224700,58144,48,76043
4401,196100,69067,48,76044
24822,159600,54429,48,76048
29698,217800,76113,48,76049
6212,170000,70234,48,76050
53291,320300,91131,48,76051
22290,274700,115397,48,76052
30765,162900,55711,48,76053
12280,254800,100988,48,76054
2811,85900,55208,48,76055
19904,124200,55973,48,76058
5601,120100,44179,48,76059
8468,223500,78500,48,76060
37,-666666666,-666666666,48,76061
73216,254500,97533,48,76063
1818,175900,62969,48,76064
37090,241100,96483,48,76065
2621,173400,46862,48,76066
20309,101200,46238,48,76067
895,214800,100972,48,76070
4589,162900,62865,48,76071
5656,163500,71286,48,76073
355,-666666666,25833,48,76077
10247,163800,70323,48,76078
20194,148100,65080,48,76082
9109,118200,66205,48,76084
11014,228500,74819,48,76085
23699,126900,59098,48,76086
27760,250200,90780,48,76087
11907,260400,76432,48,76088
31424,678800,240507,48,76092
1792,102500,51316,48,76093
9282,260800,72560,48,76102
15486,99600,41972,48,76103
18344,73900,31450,48,76104
22179,67800,32296,48,76105
39900,84700,40148,48,76106
30168,301400,66259,48,76107
43169,152000,68860,48,76108
23220,476200,82640,48,76109
31926,129600,51665,48,76110
22531,97800,48989,48,76111
42572,121800,45308,48,76112
26563,97200,53689,48,76114
21319,79200,38929,48,76115
50506,198900,51068,48,76116
31068,106300,49353,48,76117
16378,176500,69848,48,76118
52070,74700,37130,48,76119
18125,160600,54012,48,76120
36245,169700,85710,48,76123
23450,212800,92827,48,76126
1946,-666666666,87833,48,76127
2519,-666666666,-666666666,48,76129
43542,201400,85312,48,76131
27243,312700,56655,48,76132
51505,139800,57710,48,76133
26151,123300,49493,48,76134
21973,160300,63672,48,76135
60385,172700,76877,48,76137
30723,120000,52119,48,76140
23993,132100,72572,48,76148
5813,-666666666,57912,48,76155
15488,74200,35984,48,76164
11695,240800,94352,48,76177
65496,209000,92742,48,76179
37524,180800,59140,48,76180
31046,234700,91998,48,76182
28601,168300,33035,48,76201
21326,224800,53949,48,76205
14588,238000,68255,48,76207
24621,262000,83358,48,76208
25689,176500,54438,48,76209
45474,239200,95499,48,76210
2857,181700,64545,48,76225
26761,393900,138467,48,76226
34036,231300,94235,48,76227
994,93000,58542,48,76228
9896,131800,53490,48,76230
3294,149400,69107,48,76233
16630,189300,66409,48,76234
324,89700,63333,48,76238
1087,184600,70739,48,76239
28010,154900,53045,48,76240
77496,254100,105182,48,76244
1569,96100,41406,48,76245
13601,196100,90971,48,76247
39665,374900,138519,48,76248
8317,187900,75139,48,76249
1157,192200,102917,48,76250
779,159600,54091,48,76251
2624,192800,79737,48,76252
291,-666666666,55313,48,76253
5311,106000,42543,48,76255
7010,243000,65492,48,76258
6045,210900,82875,48,76259
285,71800,56250,48,76261
39425,379500,121352,48,76262
46,-666666666,-666666666,48,76263
1513,156500,68616,48,76264
1472,108800,45417,48,76265
16112,199000,73554,48,76266
232,41200,42917,48,76268
1958,146100,69554,48,76270
1792,223400,75714,48,76271
4116,138400,67270,48,76272
9806,169700,65721,48,76273
14757,56700,29024,48,76301
13482,112700,45596,48,76302
4261,117900,64257,48,76305
14980,80100,45885,48,76306
19493,140700,53734,48,76308
12991,102200,48246,48,76309
19187,142500,67068,48,76310
8987,-666666666,65272,48,76311
2068,83200,47333,48,76351
12114,105800,50630,48,76354
569,75600,51172,48,76357
3545,45700,36364,48,76360
534,23500,61563,48,76363
174,68600,50417,48,76364
4688,98800,49698,48,76365
1903,118000,51932,48,76366
14247,93700,63026,48,76367
232,25800,58750,48,76370
1367,52800,49922,48,76371
1166,81000,46806,48,76372
153,-666666666,34861,48,76373
3858,55800,48214,48,76374
555,58500,36029,48,76377
590,105900,61250,48,76379
3630,61900,41127,48,76380
12179,68800,44800,48,76384
235,43300,48047,48,76388
1257,125300,74432,48,76389
30003,162300,52058,48,76401
953,-666666666,-666666666,48,76402
8721,70400,44976,48,76424
12351,147500,51845,48,76426
859,83200,50341,48,76427
133,143100,-666666666,48,76429
2288,90200,45268,48,76430
3630,134700,51707,48,76431
1314,134200,43781,48,76432
1796,293300,72946,48,76433
512,52500,38125,48,76435
227,291200,76250,48,76436
5818,80000,45536,48,76437
7909,110900,55531,48,76442
1914,84300,35743,48,76443
3339,88000,45054,48,76444
292,73900,28320,48,76445
7709,120500,51563,48,76446
5196,88900,36250,48,76448
2430,121900,59796,48,76449
13112,113300,54873,48,76450
99,-666666666,75000,48,76452
1295,192000,61583,48,76453
1870,65000,35583,48,76454
1009,87000,53917,48,76455
4013,126600,39854,48,76457
6111,88500,49276,48,76458
270,59200,91250,48,76459
233,181800,75221,48,76460
3762,225600,81047,48,76462
412,68700,37500,48,76463
505,-666666666,51667,48,76464
149,-666666666,-666666666,48,76466
93,54500,34583,48,76469
3580,57800,32500,48,76470
1785,53000,37833,48,76471
1761,110700,58591,48,76472
171,119100,63125,48,76474
956,90600,41667,48,76475
2628,180700,68333,48,76476
189,-666666666,26141,48,76481
932,57200,38698,48,76483
916,186300,58571,48,76484
1125,86100,53654,48,76486
3058,176900,67574,48,76487
90,-666666666,31563,48,76490
347,51200,-666666666,48,76491
16710,121000,46280,48,76501
42103,163600,71393,48,76502
23756,96100,42340,48,76504
7,-666666666,-666666666,48,76508
2505,91500,41445,48,76511
39411,173000,67124,48,76513
1880,98300,48491,48,76518
487,202000,48508,48,76519
7722,94700,40771,48,76520
36560,118300,53547,48,76522
0,-666666666,-666666666,48,76523
3042,124000,63770,48,76524
1098,104900,55625,48,76525
2969,171200,54940,48,76527
17284,113600,51744,48,76528
1874,150400,55938,48,76530
4728,136200,54740,48,76531
3046,157300,60200,48,76534
5782,180000,79773,48,76537
1025,158800,82500,48,76538
8608,190400,66736,48,76539
17691,69900,31167,48,76541
51405,153900,62751,48,76542
30268,91500,41081,48,76543
23834,92000,45179,48,76544
30510,202100,74436,48,76548
52012,138900,52933,48,76549
13412,145900,54423,48,76550
2380,112300,57679,48,76554
1494,118200,52917,48,76556
5331,150400,64261,48,76557
6211,132600,55000,48,76559
1030,88800,68571,48,76561
